created,id,text,name,screen_name,friends,followers,favorites,location,retweets,user_description,status_count,in_reply_to,in_reply_to_name,retweeted
2017-12-04 09:11,937610341537714176,RT @zac1967: Die Linken organisieren eine Podiumsdiskussion. Jederman ist eingeladen  die gleiche Meinung zu haben... @NoBillag https://t.c…,Karl Müller,KarlMller13,4661,4492,36208,Zürich,65,Ich kämpfe gegen Diskriminierung von Männern durch den feministischen Mainstream in Politik+Medien. Pro equal rights RTs≠endorsements. #Feminitis #Infantilator,24138,None,None, 121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-,False
2017-12-04 09:11,937610184163233792,"@narimoldi @NoBillag so wie ihre # #Gesinnungsterror #Meinungsfaschismus #Fakenews #SRGHorrorStory

und wollen sie… https://t.co/ubOQVG5hT1",rittiner gomez 🎨,rittinergomez,1414,1677,16846,spiez,0,maler - zeichner - schreiber /////// ///////  bergradfahrer - erdbewohner /////// https://t.co/oruRwepjAe //////// /////// /////// https://t.co/ctc0whQ8AF,12381,937609392173862912,narimoldi, 2762951427 narimoldi Nicolas A. Rimoldi-1383737941 NoBillag No Billag!-,False
2017-12-04 09:08,937609494485401601,RT @zac1967: Die Linken organisieren eine Podiumsdiskussion. Jederman ist eingeladen  die gleiche Meinung zu haben... @NoBillag https://t.c…,Carlo C Buchal,buchal_c,708,592,23730,London  UK,65,Make common sense great again,14020,None,None, 121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-,False
2017-12-04 09:08,937609432636194816,RT @narimoldi: Solche Hysterie ist unhaltbar  dumm und sie schadet der Demokratie. Dass eigene Parteimitglieder auf diesen dürrenmatt'schen…,Politikfragen,Politikfragen,668,3500,37,"Bern  Zürich, Schweiz, Suisse",20,Aktuelle politische Fragen und Debatten der Schweiz und Nachbarländern. Tweets auf Deutsch (häufig) und Englisch (selten).,52568,None,None, 2762951427 narimoldi Nicolas A. Rimoldi-,False
2017-12-04 09:07,937609392173862912,@rittinergomez @NoBillag Ja  unabhängig davon. Vom Untergang der Demokratie zu fabulieren ist reine Hysterie.,Nicolas A. Rimoldi,narimoldi,665,985,10534,Luzern  Switzerland,0,ᴡᴇʟᴛʙüʀɢᴇʀ • ʙᴇɪᴍ (ᴊᴜɴɢ-) ғʀᴇɪsɪɴɴ • sᴏᴄɪᴀʟ ᴀɴᴛʜʀᴏᴘᴏʟᴏɢʏ & ʜɪsᴛᴏʀʏ @ᴜɴɪʟᴜᴢᴇʀɴ • sᴄᴀɴɴᴛ ᴇɪɴᴋäᴜғᴇ • ʀᴇᴛᴡᴇᴇᴛs = ғʏɪ,3055,937608417816076288,rittinergomez, 23478352 rittinergomez rittiner gomez 🎨-1383737941 NoBillag No Billag!-,False
2017-12-04 09:07,937609355205267456,"RT @Mark_Balsiger: Es gibt Umfragen und ""Umfragen"". Das Blog-Posting über diejenige zu #NoBillag  die die «SonntagsZeitung» gestern ausspuc…",Christian Nuenlist,nueni,1110,405,1493,Switzerland,25,The view from Zurich: Thoughts on international relations and security. Senior Researcher @ Center for Security Studies (CSS)  ETH Zürich.,2417,None,None, 62563195 Mark_Balsiger Mark Balsiger-,False
2017-12-04 09:06,937609079933034496,"RT @ProBillag: Der #NoBillag-Initiativtext ist es wert  genau gelesen zu werden. Nicht nur das, was drinsteht, sondern auch das, was ersatz…",RMA,kawkawaaa,313,340,9281,,17,,3659,None,None, 3330139223 ProBillag Pro Billag-,False
2017-12-04 09:06,937609039269257216,"RT @rolandvoser: Nachdem ich den #NoBillag Initiativtext gelesen habe  werde ich Nein zu dieser Vorlage stimmen. 
Ja, ich will ein öffentli…",RMA,kawkawaaa,313,340,9281,,39,,3659,None,None, 53344962 rolandvoser Roland Voser-,False
2017-12-04 09:04,937608417816076288,@narimoldi @NoBillag und gleichzeitig werfen sie  denen die dies befürchten: Hysterie vor,rittiner gomez 🎨,rittinergomez,1414,1677,16846,spiez,0,maler - zeichner - schreiber /////// ///////  bergradfahrer - erdbewohner /////// https://t.co/oruRwepjAe //////// /////// /////// https://t.co/ctc0whQ8AF,12381,937607271697256449,narimoldi, 2762951427 narimoldi Nicolas A. Rimoldi-1383737941 NoBillag No Billag!-,False
2017-12-04 09:00,937607527574986752,RT @byebyebillag: Die SRG finanziert im TI mehr Jobs als man Ärzte (750) und Polizisten (600) zusammen beschäftigt. #Mediaoverdose #NoBillag,MartinJ,hersmes,131,13,358,,38,,899,None,None, 18830840 byebyebillag Bye Bye Billag-,False
2017-12-04 09:00,937607432305602560,"RT @fabiangrepper: Ein JA zu #NoBillag ist ein NEIN zum #ServicePublic ! 
@NoSendeschluss @liberaswizzera @ProBillag #NEINzuNoBillag #Freih…",Patrick Kathriner,comet800,9,2,10,,4,,29,None,None, 734668928526524417 fabiangrepper Fabian Grepper-885159891891040256 NoSendeschluss Sendeschluss NEIN-,False
2017-12-04 08:59,937607271697256449,@rittinergomez Reine Polemik. Linie des @NoBillag-Teams ist deutlich: Wortgetreue Umsetzung.,Nicolas A. Rimoldi,narimoldi,665,985,10534,Luzern  Switzerland,0,ᴡᴇʟᴛʙüʀɢᴇʀ • ʙᴇɪᴍ (ᴊᴜɴɢ-) ғʀᴇɪsɪɴɴ • sᴏᴄɪᴀʟ ᴀɴᴛʜʀᴏᴘᴏʟᴏɢʏ & ʜɪsᴛᴏʀʏ @ᴜɴɪʟᴜᴢᴇʀɴ • sᴄᴀɴɴᴛ ᴇɪɴᴋäᴜғᴇ • ʀᴇᴛᴡᴇᴇᴛs = ғʏɪ,3055,937598727077945344,rittinergomez, 23478352 rittinergomez rittiner gomez 🎨-1383737941 NoBillag No Billag!-,False
2017-12-04 08:58,937607052091908096,Da kommen noch die Stellen in der Deutschschweiz und im Welschland hinzu. Viele Lokalsender müssten auch schliessen… https://t.co/OSMXiEoCDM,Thomas Vögeli,tevau42,80,26,284,,0,,1347,None,None, ,False
2017-12-04 08:57,937606774613594113,RT @byebyebillag: Der Kanton Tessin hatte am 31.12.2016 354'357 Einwohner. Der Personalbestand der RTSI zeigt  dass 1. Mitarbeiter für 221…,MartinJ,hersmes,131,13,358,,39,,899,None,None, 18830840 byebyebillag Bye Bye Billag-,False
2017-12-04 08:56,937606604580622336,RT @byebyebillag: 1'600 Mitarbeitende für EIN Fersehen südlich des Gotthards?  #Relationen #NoBillag #overkill,MartinJ,hersmes,131,13,358,,6,,899,None,None, 18830840 byebyebillag Bye Bye Billag-,False
2017-12-04 08:55,937606382832046081,"Bitte aber nicht heulen kommen  wenn RT dann auch zu #nobillag postet (ja, das waren dann die russischen Hacker...)… https://t.co/baPB8VLwFD",mousseman,mousseman,423,758,17193,Behind the baking soda,1,"If you're taking flak  you're above the target. Sarcastic, cynic. Also likes big dogs, whisky, guns, knives & motorcycles. Certified Putin Bot. Prostate owner.",73977,None,None, ,False
2017-12-04 08:55,937606336870780928,"@zac1967 @NoBillag Bei einem  fürs Volk geschaffene, demokratischen Werkzeug von einem ""Frontangriff auf das demokr… https://t.co/lohqYRSVUt",Salami Aleikum 🇮🇱,CptDino,596,187,2565,Schweiz,0,Unter dem Deckmantel der Religionsfreiheit schützen wir eine Religion  die diese Religionsfreiheit abschaffen möchte. Verrückt,5853,937587533378138112,zac1967, 121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-,False
2017-12-04 08:55,937606170252054528,RT @srgwatch: Die (Un-)Logik der Fernseh-Steuer. #NoBillag https://t.co/4OwqJzAoE3,2NA1903,2NA1903,109,87,942,,202,,20415,None,None, 4877758755 srgwatch Medienfreiheit 🔭-,False
2017-12-04 08:55,937606166573715456,"Bei einem  fürs Volk geschaffene, demokratischen Werkzeug von einem ""Frontangriff auf das demokratische Zusammenleb… https://t.co/A24AR7Q1lN",Salami Aleikum 🇮🇱,CptDino,596,187,2565,Schweiz,0,Unter dem Deckmantel der Religionsfreiheit schützen wir eine Religion  die diese Religionsfreiheit abschaffen möchte. Verrückt,5853,None,None, ,False
2017-12-04 08:53,937605837081665536,RT @srgwatch: Die (Un-)Logik der Fernseh-Steuer. #NoBillag https://t.co/4OwqJzAoE3,makeupyourownmind,makeupumind,2170,937,7088,Planet Earth ( World Citizen ),202,"----- Critical mind & Antiwar -------   - Logic paves the path for the Truthful - 
- find your Balance - stay cool 😎",36939,None,None, 4877758755 srgwatch Medienfreiheit 🔭-,False
2017-12-04 08:53,937605668411932672,"@SVPch Ihr seid doch die ""Volkspartei""  Patrioten, Eidgenossen etc.? Ist euch 1 CHF pro Tag zu viel um unsere Kultu… https://t.co/ACOz96esno",Samuel Cahannes,patgific,407,49,520,Brigels,0,Still alive,158,None,SVPch, 168790724 SVPch SVP Schweiz-,False
2017-12-04 08:52,937605561981554689,"RT @WernerBechtel: @SRF @energyzed_ch El Hierro: Enttäuschende Bilanz des Energieprojekt Gorona 
Für #SRFmyschool mit Fakenews will ich nic…",Rolf Müller®〽️🇨🇭,RolfMll35367465,80,49,1381,schweiz 🇨🇭zürich,1,Ich sage ja zur #Nobillag Initative märz 2018  da Ich das #SRF als Gefahr für unseres Nationales Heimatgefühl sehe 💗😋💗 Helvetia 🇨🇭🇨🇭1291🇨🇭🇨🇭 ✨💫⭐️✨💫,2921,None,None, 876286676 WernerBechtel Werner Bechtel-187853842 SRF SRF-912003779033272320 energyzed_ch Roman-,False
2017-12-04 08:51,937605387800457216,#NoBillag Gangbang buddy Grüsse gehen heute an dr. @joenuc alles ok 👌  Hat schon Schnee ❄️ vor deiner Haustür Brude… https://t.co/o7mt0aaVgB,Rolf Müller®〽️🇨🇭,RolfMll35367465,80,49,1381,schweiz 🇨🇭zürich,0,Ich sage ja zur #Nobillag Initative märz 2018  da Ich das #SRF als Gefahr für unseres Nationales Heimatgefühl sehe 💗😋💗 Helvetia 🇨🇭🇨🇭1291🇨🇭🇨🇭 ✨💫⭐️✨💫,2921,None,None, 72790062 joenuc Joesip Nucić-,False
2017-12-04 08:49,937604801914900480,Toller Artikel by @krautreporter über die angstmachenden Schlagzeilen. Lehrstück über die Stellenwert unabhängiger… https://t.co/J9U89Ft3AR,Simon Wälti,swaelti,549,367,337,Rüegsau  Schweiz,0,"Ideenmanager & Photographer  Emmentaler & Weltenbummler, verliebt & verheiratet, fotografiert bei https://t.co/rlfRXP5cYg & lasert bei https://t.co/AXNdIBm6De",2945,None,None, 19488465 krautreporter Krautreporter-,False
2017-12-04 08:49,937604754796109824,#NoBillag ist auch ein Nein zu vielen der 34 Lokalsender. Folge noch mehr Einheitsbrei und Nachrichten auf Boulevar… https://t.co/OvMHlwGbJv,Thomas Vögeli,tevau42,80,26,284,,0,,1347,None,None, ,False
2017-12-04 08:48,937604628576899072,"RT @wgamper: Was passieren wird:  #NoBillag wird abgelehnt werden  @SRGSSR deutet das Ergebnis als ""Weiter so!"" und @honegger kanzelt weite…",Dani Brandt,dani_brandt,2644,2162,15116,,4,Liberal - was sonst!,17855,None,None, 101315410 wgamper Werner Gamper-1871613643 SRGSSR SRG SSR-49337301 honegger Arthur Honegger-,False
2017-12-04 08:48,937604581995024384,RT @zac1967: Die Linken organisieren eine Podiumsdiskussion. Jederman ist eingeladen  die gleiche Meinung zu haben... @NoBillag https://t.c…,eirik raude,wiederDaIchBin,301,121,2705,Neu Gross Alpenland dt. Nation,65,Kaiser von Neu Gross Alpenland deutscher Nation. #InfidelForLife   memoriae extremist_anti. List=Block! RT nicht zwingend Zustimmung,4234,None,None, 121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-,False
2017-12-04 08:47,937604384841715712,RT @christofthinks: Der Umkehrschluss daraus ist: Momentan lohnt es sich nicht im Schweizer TV-Markt zu investieren  da ein Monopol den Mar…,mousseman,mousseman,423,758,17193,Behind the baking soda,42,"If you're taking flak  you're above the target. Sarcastic, cynic. Also likes big dogs, whisky, guns, knives & motorcycles. Certified Putin Bot. Prostate owner.",73977,None,None, 453796813 christofthinks christof_r-,False
2017-12-04 08:46,937603966703226880,RT @person_tw: Bei einem Ja zu #NoBillag müssen alle Fernseher umgehend entsorgt werden  weil die anderen 200 Kanäle aus Trotz nicht mehr s…,Stefan,Stefan______732,147,25,211,,15,#Sturmcafe 🎶#Europa🇨🇭🌲🌲noch nicht lange auf Twitter #Guthieraberhektisch Facebook Refugee #SubsidiärerSchutzinKekistan #DortVorläufigAufgenommen,181,None,None, 908051956668751872 person_tw Die Person 👤-,False
2017-12-04 08:44,937603539098054656,@AlexLimacher @kaiser_liberal @thiaess @MarcBuergi @NordmannRoger Genau das verbietet Nobillag. Siehe Initiativtext… https://t.co/OrnlCadgcS,Roman Badertscher,Ayanami_ch,90,101,5639,Basel,0,,776,937596791314317312,AlexLimacher, 351548364 AlexLimacher Alexander Limacher-418951695 kaiser_liberal Stefan Kaiser-779361360727638017 thiaess Matthias Gehrig-1527616154 MarcBuergi Marc Oliver Bürgi-778644518 NordmannRoger Roger Nordmann-,False
2017-12-04 08:43,937603357094662145,RT @byebyebillag: Die SRG finanziert im TI mehr Jobs als man Ärzte (750) und Polizisten (600) zusammen beschäftigt. #Mediaoverdose #NoBillag,Federico Pagani,pagani_fede,366,21,185,Zurich  Switzerland,38,"Trainee Lawyer  WalderWyss, Lugano",59,None,None, 18830840 byebyebillag Bye Bye Billag-,False
2017-12-04 08:43,937603138034569216,RT @NoBillag: Unser Kommentar zur heutigen Umfrage in der Sonntagszeitung: https://t.co/A5WiyUt56o #NoBillag https://t.co/d54NWwJRhU,Raymond M. Jara,raymjar,85,144,12,,32,"Deutsch und Englisch: No bullshit  No cat pics, private opinion. Retweets and FAVs may also mean bookmarks.",627,None,None, 1383737941 NoBillag No Billag!-,False
2017-12-04 08:36,937601465497149440,RT @S3ifenblase: Die @SRGSSR macht Werbung für ihre BILLAG-Steuer auf russisch! 🤔 #NoBillag https://t.co/TQfgdIYe4r,Marcel Sardo,marcelsardo,2620,15611,88128,Sankt Petersburg  Russland,27,I am a Pro-Russia Media-Sniper. If you don’t like it - move along. —— This Feed is not related to my business —— Motto: I cross the bridge when I get there.,124478,None,None, 888715991861035008 S3ifenblase @S3ifenblase💭-1871613643 SRGSSR SRG SSR-,False
2017-12-04 08:35,937601243165446144,RT @srgwatch: Die (Un-)Logik der Fernseh-Steuer. #NoBillag https://t.co/4OwqJzAoE3,Marcel Sardo,marcelsardo,2620,15611,88128,Sankt Petersburg  Russland,202,I am a Pro-Russia Media-Sniper. If you don’t like it - move along. —— This Feed is not related to my business —— Motto: I cross the bridge when I get there.,124478,None,None, 4877758755 srgwatch Medienfreiheit 🔭-,False
2017-12-04 08:35,937601157794541568,"RT @rolandvoser: Nachdem ich den #NoBillag Initiativtext gelesen habe  werde ich Nein zu dieser Vorlage stimmen. 
Ja, ich will ein öffentli…",Hans Valer,hansjaaggi,9104,9375,66498,,39,"Gelebt zu haben  ist doch der Mühe wert, zu leben (Empedokles, 495-435). – Bassposaune, Brit Bikes, Fotografie; Journalismus, Politik.",181558,None,None, 53344962 rolandvoser Roland Voser-,False
2017-12-04 08:35,937601133836750848,RT @thiaess: @AlexLimacher @NordmannRoger Der Initiativtext ist sonnenklar. Die Befürworter von NoBillag sollen endlich dazu stehen  dass s…,Hans Valer,hansjaaggi,9104,9375,66498,,12,"Gelebt zu haben  ist doch der Mühe wert, zu leben (Empedokles, 495-435). – Bassposaune, Brit Bikes, Fotografie; Journalismus, Politik.",181558,None,None, 779361360727638017 thiaess Matthias Gehrig-351548364 AlexLimacher Alexander Limacher-778644518 NordmannRoger Roger Nordmann-,False
2017-12-04 08:33,937600675004985344,@mschaer @zac1967 @NoBillag @SRF Dann musst Du Deine Fantasie etwas walten lassen. In freien Ländern gibt es nicht… https://t.co/TgnCibs8NG,Alex Baur,alex_baur,281,3096,8345,Zürich  Schweiz,1,"Swiss Journalist  Weltwoche - das wichtigste für alle: Freiheit, Recht & Demokratie - und für mich: Wein, Weib & Gesang.",13894,937599542169653253,mschaer, 14074755 mschaer Michael Schär-121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-187853842 SRF SRF-,False
2017-12-04 08:33,937600642578878464,"RT @Mark_Balsiger: Es gibt Umfragen und ""Umfragen"". Das Blog-Posting über diejenige zu #NoBillag  die die «SonntagsZeitung» gestern ausspuc…",Chr. Röthlisberger,bugsierer,811,1046,1816,Langenthal  Switzerland,25,TEXT KONZEPT KOMMUNIKATION,11041,None,None, 62563195 Mark_Balsiger Mark Balsiger-,False
2017-12-04 08:31,937600138117337088,RT @zac1967: Die Linken organisieren eine Podiumsdiskussion. Jederman ist eingeladen  die gleiche Meinung zu haben... @NoBillag https://t.c…,@S3ifenblase💭,S3ifenblase,430,427,3174,Schweiz,65,"IT-Technologie  Wissenschaft, Regierung, Netzpolitik, Crypto-Zeugs. Varia nicht ausgeschlossen.",3346,None,None, 121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-,False
2017-12-04 08:28,937599542169653253,@alex_baur @zac1967 @NoBillag @SRF Jetzt bin ich aber gespannt auf die Liste an “freien Ländern” mit 8 Mio. Einwohn… https://t.co/gq3NpMmC2c,Michael Schär,mschaer,1851,1859,7388,Switzerland,0,Digital Strategist // «It’s all about connecting the dots!» // My dots: Content Marketing. Visual Storytelling. Digital Publishing. Typography. // @corpmedia_ch,6363,937598019486273537,alex_baur, 379285165 alex_baur Alex Baur-121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-187853842 SRF SRF-,False
2017-12-04 08:27,937599269346955264,RT @zac1967: Die Linken organisieren eine Podiumsdiskussion. Jederman ist eingeladen  die gleiche Meinung zu haben... @NoBillag https://t.c…,Martin Hartmann,hardmanpolitics,547,788,4932,Zürich  Schweiz,65,"Freiheit  Freiwilligkeit, Eigenverantwortung, Selbstbestimmung, Minimalstaat, Föderalismus, Subsidiarität, Kostenwahrheit, Eigentum, Wettbewerb, freie Rede",14028,None,None, 121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-,False
2017-12-04 08:25,937598678709231617,@petarmarj @thomas_ley @NoBillag Ich denke halt nicht nur an mich selber. Ich bin ein Gutmensch  der das Gemeinwohl… https://t.co/kjusyiAdXs,Alex Baur,alex_baur,281,3096,8345,Zürich  Schweiz,0,"Swiss Journalist  Weltwoche - das wichtigste für alle: Freiheit, Recht & Demokratie - und für mich: Wein, Weib & Gesang.",13894,937522447158452224,petarmarj, 617568268 petarmarj Petar Marjanović-828934261 thomas_ley Thomas Ley-1383737941 NoBillag No Billag!-,False
2017-12-04 08:24,937598398882091010,"@SRF @energyzed_ch El Hierro: Enttäuschende Bilanz des Energieprojekt Gorona 
Für #SRFmyschool mit Fakenews will ic… https://t.co/vBagz6nBAs",Werner Bechtel,WernerBechtel,1109,845,7942,Schweiz Bülach ZH,1,"Für sauberer bezahlbarer sicherer Strom https://t.co/f32O0VI3Fr
@WerniBechtel",22284,937581398914945024,SRF, 187853842 SRF SRF-912003779033272320 energyzed_ch Roman-,False
2017-12-04 08:24,937598357492719616,RT @brenntr: Dass Initiativen nicht wortgetreu umgesetzt wurden  gab es schon. Dass Befürworter von Initiativen im Vorfeld beteuern und bes…,thierry moosbrugger,thierrymsbr,169,181,931,waldenburg,85,,2944,None,None, 282998170 brenntr Tristan Brenn-,False
2017-12-04 08:22,937598019486273537,@mschaer @zac1967 @NoBillag @SRF Es gibt nicht bloss Netflix. In freien Ländern gibt es eine Fülle an Angeboten - N… https://t.co/AJ8zHZVhaS,Alex Baur,alex_baur,281,3096,8345,Zürich  Schweiz,1,"Swiss Journalist  Weltwoche - das wichtigste für alle: Freiheit, Recht & Demokratie - und für mich: Wein, Weib & Gesang.",13894,937595269125984256,mschaer, 14074755 mschaer Michael Schär-121068845 zac1967 Claudio Zanetti-1383737941 NoBillag No Billag!-187853842 SRF SRF-,False
2017-12-04 08:22,937597871884468224,RT @narimoldi: Solche Hysterie ist unhaltbar  dumm und sie schadet der Demokratie. Dass eigene Parteimitglieder auf diesen dürrenmatt'schen…,IT | Netzpolitik,BierOtto,354,427,1310,München und Zürich,20,Ressort IT Sicherheit  Netzpolitik. Gelegentlich Politik allgemein. D-A-CH Politik allgemein: @DACH_Politik (Red. Otto Bierbach),9427,None,None, 2762951427 narimoldi Nicolas A. Rimoldi-,False
